customer_key,segment,cluster,hc_cluster,recency_days,tenure_yrs,orders_per_yr,bottles_per_yr,avg_btl_price,tasting_per_yr,events_per_yr,wine_variety,club_order_share,pickup_share,online_share,spend_per_yr,net_spend,n_orders,first_order,last_order,in_ca,local_slo
8732,New Members,2,4,85,1.0184804928131417,3,14,81.28571428571429,1,0,6,0,0.3333333333333333,0.3333333333333333,1138,1138,3,2024-10-24,2025-08-07,FALSE,FALSE
8733,Estate Regulars,1,4,86,1.267624914442163,5.812997347480106,22.28315649867374,68.8695652173913,0.9688328912466843,0,8,0,0.5,0.5,1534.631299734748,1584,6,2024-07-25,2025-08-06,TRUE,FALSE
8734,New Members,2,1,80,1.218343600273785,4,14,88,1,0,4,0.25,0.5,0,1232,1232,4,2024-08-12,2025-08-12,FALSE,FALSE
8735,New Members,2,2,74,1.215605749486653,5.922972972972973,23.691891891891892,84.33333333333333,0.9871621621621621,0,7,0.16666666666666666,0.16666666666666666,0,2027.631081081081,2054,6,2024-08-13,2025-08-18,FALSE,FALSE
8736,New Members,2,1,69,1.2621492128678986,2.795280612244898,10.24936224489796,83.63636363636364,1.8635204081632653,0,5,0.3333333333333333,0.6666666666666666,0,857.219387755102,920,3,2024-07-27,2025-08-23,TRUE,FALSE
8737,New Members,2,1,74,1.2402464065708418,1.9274406332453826,3.8548812664907652,88,0.9637203166226913,0,2,0,1,0,420.10496042216363,435.92,2,2024-08-04,2025-08-18,FALSE,FALSE
8738,New Members,2,3,84,1.264887063655031,1.9325396825396826,23.19047619047619,84.33333333333333,0,0,4,0,0,0,1955.7301587301588,2024,2,2024-07-26,2025-08-08,FALSE,FALSE
8740,New Members,2,4,87,1.2621492128678986,1.9532085561497328,9.766042780748664,88.2,0.9766042780748664,0,4,0,0,0.5,861.3649732620321,882,2,2024-07-27,2025-08-05,FALSE,FALSE
8741,New Members,2,1,80,1.2621492128678986,1.9173228346456694,10.545275590551181,88,0.9586614173228347,0,4,0.5,1,0,927.984251968504,968,2,2024-07-27,2025-08-12,TRUE,FALSE
8742,New Members,2,4,84,1.2566735112936345,3.8960000000000004,18.506,88.21052631578948,0.9740000000000001,0,5,0,0.5,0.5,1714.1620800000003,1759.92,4,2024-07-29,2025-08-08,TRUE,FALSE
8743,New Members,2,4,87,1.1800136892539357,5,16,82.125,1,0,7,0,0.4,0.4,1814,1814,5,2024-08-26,2025-08-05,TRUE,FALSE
8744,Lapsing Members,4,3,139,8.317590691307323,1.13392549154881,5.039668851328044,64.865,0.37797516384960334,0,10,0,1,0,326.89812004139355,2594.6,9,2017-07-07,2025-06-14,TRUE,TRUE
8745,New Members,2,1,80,1.2238193018480492,1.9904632152588557,11.942779291553133,88,0.9952316076294279,0,4,0.5,1,0,1050.9645776566758,1056,2,2024-08-10,2025-08-12,TRUE,FALSE
8746,New Members,2,1,84,1.242984257357974,1.9743243243243243,9.871621621621621,88.4,1.9743243243243243,0,4,0,1,0,872.6513513513513,884,2,2024-08-03,2025-08-08,FALSE,FALSE
8747,New Members,2,4,87,1.0704996577686516,3,16,82.375,1,0,7,0,0.3333333333333333,0.3333333333333333,1318,1318,3,2024-10-05,2025-08-05,FALSE,FALSE
8748,New Members,2,4,81,1.2265571526351813,1.9904632152588557,10.947547683923707,83.81818181818181,0.9952316076294279,0,6,0,1,0.5,917.6035422343325,922,2,2024-08-09,2025-08-11,TRUE,FALSE
8749,New Members,2,1,416,1.2238193018480492,2,5,88,1,0,3,0,1,0,523.9200000000001,523.9200000000001,2,2024-08-10,2024-09-10,TRUE,FALSE
8750,New Members,2,4,82,1.111567419575633,4,16,88.625,1,0,5,0,0.25,0.25,1418,1418,4,2024-09-20,2025-08-10,FALSE,FALSE
8751,New Members,2,4,52,1.108829568788501,4,30,93.8,2,0,9,0,0.25,0.5,2814,2814,4,2024-09-21,2025-09-09,FALSE,FALSE
8752,New Members,2,4,87,1.1307323750855578,3,18,88.22222222222223,1,0,5,0,0.6666666666666666,0.3333333333333333,1629.96,1629.96,3,2024-09-13,2025-08-05,TRUE,FALSE
8753,New Members,2,1,80,1.2484599589322383,1.9428191489361701,13.599734042553191,81.14285714285714,0.9714095744680851,0,5,0.5,0.5,0,1103.5212765957447,1136,2,2024-08-01,2025-08-12,TRUE,FALSE
8755,New Members,2,1,80,1.242984257357974,2.9298128342245993,15.625668449197862,82.125,0.9766042780748664,0,7,0.3333333333333333,0.3333333333333333,0,1283.2580213903743,1314,3,2024-08-03,2025-08-12,TRUE,FALSE
8757,New Members,2,1,80,1.2457221081451062,1.9480000000000002,9.74,88,0.9740000000000001,0,4,0.5,0,0,857.1200000000001,880,2,2024-08-02,2025-08-12,FALSE,FALSE
8758,New Members,2,1,78,1.2457221081451062,1.9376657824933685,9.688328912466844,88.2,0.9688328912466843,0,5,0.5,0,0,854.5106100795756,882,2,2024-08-02,2025-08-14,TRUE,FALSE
8759,New Members,2,1,80,1.2457221081451062,1.9480000000000002,9.74,88,0.9740000000000001,0,4,0.5,0.5,0,857.1200000000001,880,2,2024-08-02,2025-08-12,TRUE,FALSE
8760,New Members,2,4,84,1.1197809719370295,2,10,88.4,1,0,5,0,0.5,0.5,884,884,2,2024-09-17,2025-08-08,TRUE,FALSE
8761,New Members,2,1,120,1.242984257357974,6,26,88.42307692307692,5,0,6,0,1,0,2299,2299,6,2024-08-03,2025-07-03,TRUE,FALSE
8762,New Members,2,1,99,1.242984257357974,5,13,80.76923076923077,2,0,5,0,0.8,0,1050,1050,5,2024-08-03,2025-07-24,TRUE,FALSE
8763,Remote Collectors,3,4,87,0.7364818617385352,2,16,88.5,0,0,6,0,0,1,1416,1416,2,2025-02-04,2025-08-05,FALSE,FALSE
8764,New Members,2,1,102,1.2402464065708418,2,4,88,1,0,4,0,1,0,435.92,435.92,2,2024-08-04,2025-07-21,TRUE,FALSE
8765,Remote Collectors,3,4,87,1.2347707049965777,3,17,79.88235294117646,1,0,8,0,0,0.3333333333333333,1358,1358,3,2024-08-06,2025-08-05,FALSE,FALSE
8769,Estate Regulars,1,2,87,1.158110882956879,4,19,88.52631578947368,1,1,6,0,0.25,0.25,1682,1682,4,2024-09-03,2025-08-05,TRUE,FALSE
8770,New Members,2,1,260,1.2019164955509924,3,4,88,2,0,3,0,1,0,477.88000000000005,477.88000000000005,3,2024-08-18,2025-02-13,TRUE,FALSE
8771,Remote Collectors,3,4,81,1.056810403832991,3,36,89.63888888888889,1,0,10,0,0,0.6666666666666666,3227,3227,3,2024-10-10,2025-08-11,FALSE,FALSE
8773,New Members,2,1,80,1.215605749486653,4,10,88,1,0,4,0.25,0.5,0,880,880,4,2024-08-13,2025-08-12,FALSE,FALSE
8774,New Members,2,4,84,1.2210814510609171,2,10,88.2,1,0,5,0,0,0.5,882,882,2,2024-08-11,2025-08-08,FALSE,FALSE
8775,New Members,2,4,87,1.1827515400410678,4,15,78.8,1,0,7,0,0.25,0.25,1182,1182,4,2024-08-25,2025-08-05,FALSE,FALSE
8776,New Members,2,1,80,1.1252566735112937,2,10,88,1,0,4,0.5,0.5,0,880,880,2,2024-09-15,2025-08-12,TRUE,FALSE
8777,New Members,2,1,286,1.108829568788501,2,21,94.71428571428571,1,0,6,0,1,0,1989,1989,2,2024-09-21,2025-01-18,TRUE,FALSE
8778,New Members,2,4,84,1.0266940451745379,2,10,88.2,1,0,5,0,0.5,0.5,882,882,2,2024-10-21,2025-08-08,FALSE,FALSE
8780,New Members,2,1,80,1.2265571526351813,2.977581521739131,9.925271739130435,88,0.9925271739130436,0,4,0.3333333333333333,1,0,873.4239130434784,880,3,2024-08-09,2025-08-12,TRUE,FALSE
8781,New Members,2,4,85,1.2046543463381245,3,15,82,1,0,7,0,0.3333333333333333,0.6666666666666666,1230,1230,3,2024-08-17,2025-08-07,TRUE,FALSE
8782,New Members,2,3,80,1.2265571526351813,2.977581521739131,9.925271739130435,88,0,0,4,0.3333333333333333,0.3333333333333333,0,873.4239130434784,880,3,2024-08-09,2025-08-12,FALSE,FALSE
8785,New Members,2,1,80,1.2238193018480492,2.9856948228882834,17.914168937329702,88,0.9952316076294279,0,4,0.3333333333333333,0.6666666666666666,0,1576.4468664850137,1584,3,2024-08-10,2025-08-12,TRUE,FALSE
8786,New Members,2,4,87,1.2238193018480492,4,17,85.52941176470588,1,0,8,0,0.5,0.5,1454,1454,4,2024-08-10,2025-08-05,TRUE,FALSE
8787,Estate Regulars,1,2,87,1.1827515400410678,4,10,88,1,2,2,0,1,0.25,1046.96,1046.96,4,2024-08-25,2025-08-05,TRUE,FALSE
8789,New Members,2,1,77,1.2238193018480492,1.9743243243243243,3.9486486486486485,88,0.9871621621621621,0,2,0,1,0,388.9024054054054,393.96,2,2024-08-10,2025-08-15,TRUE,FALSE
8790,New Members,2,4,87,1.1498973305954825,2,24,88,1,0,4,0,0,0.5,2112,2112,2,2024-09-06,2025-08-05,FALSE,FALSE
8791,New Members,2,4,87,1.051334702258727,4,13,84.92307692307692,1,0,7,0,0.25,0.25,1104,1104,4,2024-10-12,2025-08-05,FALSE,FALSE
8792,New Members,2,1,72,1.1937029431895962,2,12,88,0,0,2,0,0,0,1056,1056,2,2024-08-21,2025-08-20,FALSE,FALSE
8793,New Members,2,4,87,1.1416837782340863,2,10,88.4,1,0,5,0,0,0.5,884,884,2,2024-09-09,2025-08-05,FALSE,FALSE
8795,New Members,2,1,42,1.1143052703627652,5,20,70.29,3,0,7,0.2,0.8,0,1451.7800000000002,1451.7800000000002,5,2024-09-19,2025-09-19,FALSE,FALSE
8798,New Members,2,4,87,1.1882272416153319,3,16,82.625,1,0,8,0,0.3333333333333333,0.3333333333333333,1322,1322,3,2024-08-23,2025-08-05,TRUE,FALSE
8801,Estate Regulars,1,2,54,1.2073921971252566,7.550387596899225,27.37015503875969,89.41379310344827,2.8313953488372094,0.9437984496124031,7,0,0.75,0.25,2985.234496124031,3163,8,2024-08-16,2025-09-07,TRUE,FALSE
8802,New Members,2,1,80,1.2073921971252566,2,24,88,1,0,4,0.5,0,0,2112,2112,2,2024-08-16,2025-08-12,FALSE,FALSE
8803,Estate Regulars,1,2,84,1.0869267624914443,8,22,91.77272727272727,3,1,7,0,0.625,0,2266.84,2266.84,8,2024-09-29,2025-08-08,TRUE,FALSE
8804,Remote Collectors,3,4,81,1.1006160164271048,3,15,88.53333333333333,0,0,7,0,0,0.6666666666666666,1328,1328,3,2024-09-24,2025-08-11,FALSE,FALSE
8805,New Members,2,1,80,1.2046543463381245,2,16,76,1,0,5,0.5,0,0,1216,1216,2,2024-08-17,2025-08-12,FALSE,FALSE
8806,New Members,2,1,95,1.2046543463381245,2,4,88,1,0,2,0,1,0,435.92,435.92,2,2024-08-17,2025-07-28,TRUE,FALSE
8808,New Members,2,4,86,1.2046543463381245,2,16,76,1,0,4,0,1,0.5,1216,1216,2,2024-08-17,2025-08-06,TRUE,FALSE
8809,New Members,2,1,78,1.111567419575633,3,12,88.5,1,0,6,0,0,0,1062,1062,3,2024-09-20,2025-08-14,FALSE,FALSE
8810,Estate Regulars,1,2,241,1.1991786447638604,9,25,84.56,3,2,8,0,1,0,2197.92,2197.92,9,2024-08-19,2025-03-04,TRUE,FALSE
8811,Estate Regulars,1,2,60,1.1964407939767283,4.844164456233422,12.594827586206897,88.3076923076923,0.9688328912466843,0.9688328912466843,5,0.2,0.4,0,1112.2201591511937,1148,5,2024-08-20,2025-09-01,FALSE,FALSE
8812,New Members,2,1,84,1.2019164955509924,2,5,78.4,1,0,4,0,1,0,475.92,475.92,2,2024-08-18,2025-08-08,TRUE,FALSE
8813,New Members,2,1,78,1.2019164955509924,4,24,78.95833333333333,2,0,8,0.25,0.5,0,1895,1895,4,2024-08-18,2025-08-14,TRUE,FALSE
8815,New Members,2,1,80,1.1279945242984257,3,6,88,1,0,4,0.3333333333333333,1,0,528,528,3,2024-09-14,2025-08-12,TRUE,FALSE
8816,New Members,2,1,80,1.051334702258727,4,14,84.71428571428571,1,0,7,0.25,0.25,0,1186,1186,4,2024-10-12,2025-08-12,FALSE,FALSE
8817,New Members,2,4,87,1.1991786447638604,3,14,81.42857142857143,1,0,6,0,0.3333333333333333,0.3333333333333333,1140,1140,3,2024-08-19,2025-08-05,FALSE,FALSE
8818,New Members,2,4,87,1.1964407939767283,2,12,80.16666666666667,1,0,6,0,0,0.5,962,962,2,2024-08-20,2025-08-05,FALSE,FALSE
8819,New Members,2,1,80,1.1964407939767283,3,24,88,1,0,4,0.3333333333333333,0.3333333333333333,0,2112,2112,3,2024-08-20,2025-08-12,FALSE,FALSE
8820,New Members,2,1,80,1.1964407939767283,2,13,76.92307692307692,1,0,5,0.5,0,0,1000,1000,2,2024-08-20,2025-08-12,FALSE,FALSE
8821,New Members,2,1,415,1.1964407939767283,2,4,88,1,0,2,0,0.5,0,352,352,2,2024-08-20,2024-09-11,FALSE,FALSE
8822,New Members,2,4,87,1.1964407939767283,3,16,88.25,1,0,5,0,0.3333333333333333,0.3333333333333333,1412,1412,3,2024-08-20,2025-08-05,FALSE,FALSE
8823,Remote Collectors,3,3,80,1.1772758384668036,3,18,82.88888888888889,0,0,7,0.3333333333333333,0,0.3333333333333333,1492,1492,3,2024-08-27,2025-08-12,TRUE,FALSE
8824,New Members,2,1,70,1.1854893908281998,5,22,86.32727272727273,3,0,6,0,1,0.2,1983.1200000000001,1983.1200000000001,5,2024-08-24,2025-08-22,TRUE,FALSE
8825,New Members,2,4,81,1.0924024640657084,2,10,88,1,0,4,0,0.5,0.5,880,880,2,2024-09-27,2025-08-11,FALSE,FALSE
8826,New Members,2,4,87,1.1498973305954825,3,13,88.3076923076923,1,0,4,0,0,0.6666666666666666,1148,1148,3,2024-09-06,2025-08-05,FALSE,FALSE
8830,New Members,2,4,87,1.1854893908281998,4,25,89.48,1,0,8,0,0.75,0.25,2237,2237,4,2024-08-24,2025-08-05,TRUE,FALSE
8831,New Members,2,4,86,1.0896646132785763,3,13,84.61538461538461,1,0,8,0,0,0.3333333333333333,1100,1100,3,2024-09-28,2025-08-06,FALSE,FALSE
8832,New Members,2,1,80,1.1882272416153319,2,16,88,1,0,4,0.5,0.5,0,1408,1408,2,2024-08-23,2025-08-12,TRUE,FALSE
8833,New Members,2,3,80,1.1882272416153319,4,19,81.05263157894737,0,0,6,0.25,0.25,0,1540,1540,4,2024-08-23,2025-08-12,TRUE,FALSE
8834,New Members,2,1,80,1.1882272416153319,4,20,88,3,0,4,0.25,0.75,0,1927.84,1927.84,4,2024-08-23,2025-08-12,TRUE,FALSE
8835,New Members,2,4,105,1.1252566735112937,3,14,71.28571428571429,2,0,7,0,1,0.3333333333333333,1207.8,1207.8,3,2024-09-15,2025-07-18,TRUE,FALSE
8836,New Members,2,4,81,1.1882272416153319,3,24,88.16666666666667,1,0,5,0,0.6666666666666666,0.3333333333333333,2157.96,2157.96,3,2024-08-23,2025-08-11,TRUE,FALSE
8837,Estate Regulars,1,2,52,1.1444216290212184,7.983606557377049,68.85860655737704,86.6376811594203,2.9938524590163933,0,11,0,0.875,0.25,6169.262110655738,6181.93,8,2024-09-08,2025-09-09,TRUE,FALSE
8838,New Members,2,1,80,1.108829568788501,3,13,88.3076923076923,1,0,6,0.3333333333333333,0.6666666666666666,0,1231.92,1231.92,3,2024-09-21,2025-08-12,TRUE,FALSE
8839,New Members,2,2,34,1.1854893908281998,5.492481203007519,22.88533834586466,84.64,0.9154135338345865,0,6,0,0.6666666666666666,0.3333333333333333,1937.015037593985,2116,6,2024-08-24,2025-09-27,TRUE,FALSE
8840,Estate Regulars,1,2,42,1.1854893908281998,7.4731457800511505,60.7193094629156,93.03076923076924,5.604859335038363,0,9,0,1,0,5648.764066496164,6047,8,2024-08-24,2025-09-19,TRUE,FALSE
8841,Estate Regulars,1,2,60,1.0130047912388775,5,11,74.9090909090909,1,1,4,0,1,0,1012.9200000000001,1012.9200000000001,5,2024-10-26,2025-09-01,TRUE,FALSE
8842,Estate Regulars,1,2,83,1.1471594798083504,5,76,92.96052631578948,2,0,12,0,0.8,0,7624.4,7624.4,5,2024-09-07,2025-08-09,TRUE,FALSE
8843,Estate Regulars,1,2,81,0.9911019849418207,5,37,97.54054054054055,0,1,9,0,0.4,0.4,4179,4179,5,2024-11-03,2025-08-11,FALSE,FALSE
8844,New Members,2,1,102,1.106091718001369,2,5,78.4,1,0,3,0,1,0,475.92,475.92,2,2024-09-22,2025-07-21,TRUE,FALSE
8845,New Members,2,1,415,1.1772758384668036,2,4,70.4,1,0,3,0,1,0,281.6,281.6,2,2024-08-27,2024-09-11,TRUE,TRUE
8846,New Members,2,4,77,1.0321697467488022,4,18,88.44444444444444,1,0,5,0,0.25,0.25,1592,1592,4,2024-10-19,2025-08-15,FALSE,FALSE
8848,New Members,2,4,83,1.054072553045859,2,9,88.22222222222223,1,0,5,0,0.5,0.5,794,794,2,2024-10-11,2025-08-09,TRUE,FALSE
8849,New Members,2,1,80,1.111567419575633,2,11,83.63636363636364,1,0,5,0.5,1,0,920,920,2,2024-09-20,2025-08-12,TRUE,FALSE
8850,New Members,2,4,81,1.1444216290212184,2,16,88.125,1,0,5,0,0.5,0.5,1451.96,1451.96,2,2024-09-08,2025-08-11,TRUE,FALSE
8851,New Members,2,1,81,1.1718001368925393,4,17,88.11764705882354,1,0,5,0,1,0.25,1498,1498,4,2024-08-29,2025-08-11,TRUE,TRUE
8852,New Members,2,4,84,1.1690622861054072,3,12,80.16666666666667,0,0,6,0,0.6666666666666666,0.3333333333333333,962,962,3,2024-08-30,2025-08-08,TRUE,FALSE
8855,New Members,2,2,82,1.1690622861054072,3,16,88,1,1,2,0,1,0,1408,1408,3,2024-08-30,2025-08-10,TRUE,TRUE
8856,New Members,2,1,42,1.0349075975359343,4,20,88.8,2,0,6,0.25,0.5,0.25,1776,1776,4,2024-10-18,2025-09-19,TRUE,FALSE
8857,Estate Regulars,1,2,86,1.0184804928131417,6,30,90.33333333333333,2,1,9,0,0.6666666666666666,0.5,2710,2710,6,2024-10-24,2025-08-06,TRUE,FALSE
8858,Remote Collectors,3,3,87,1.1663244353182751,3,56,84.71428571428571,0,0,6,0,0.6666666666666666,0.3333333333333333,4744,4744,3,2024-08-31,2025-08-05,TRUE,FALSE
8859,Estate Regulars,1,2,84,1.1663244353182751,8,42,80.73833333333334,1,1,11,0,1,0.25,3766.01,3766.01,8,2024-08-31,2025-08-08,TRUE,FALSE
8860,New Members,2,1,422,1.1663244353182751,2,4,88,0,0,2,0,1,0,352,352,2,2024-08-31,2024-09-04,TRUE,FALSE
8861,New Members,2,1,87,1.1663244353182751,2,10,88.4,0,0,5,0.5,1,0,884,884,2,2024-08-31,2025-08-05,FALSE,FALSE
8862,Estate Regulars,1,2,78,1.163586584531143,4,12,88,0,1,5,0,1,0,1056,1056,4,2024-09-01,2025-08-14,TRUE,FALSE
8863,Remote Collectors,3,3,81,1.163586584531143,4,54,98.07407407407408,0,0,8,0,0.5,0.25,5296,5296,4,2024-09-01,2025-08-11,TRUE,FALSE
8864,Estate Regulars,1,4,93,1.0321697467488022,4,53,96.16981132075472,1,0,11,0,1,0.5,5097,5097,4,2024-10-19,2025-07-30,TRUE,FALSE
8865,New Members,2,4,86,0.999315537303217,3,14,81.28571428571429,1,0,6,0,0,0.6666666666666666,1138,1138,3,2024-10-31,2025-08-06,FALSE,FALSE
8866,Estate Regulars,1,2,87,1.158110882956879,4,19,85.78947368421052,1,1,8,0,0.25,0.25,1630,1630,4,2024-09-03,2025-08-05,TRUE,FALSE
8867,New Members,2,1,74,1.1307323750855578,5,24,88.41666666666667,2,0,6,0,1,0,2163.96,2163.96,5,2024-09-13,2025-08-18,TRUE,FALSE
8868,New Members,2,1,80,1.158110882956879,2,10,88,1,0,4,0.5,0,0,963.9200000000001,963.9200000000001,2,2024-09-03,2025-08-12,FALSE,FALSE
8869,New Members,2,1,80,1.158110882956879,4,16,82.25,1,0,5,0,0.25,0,1316,1316,4,2024-09-03,2025-08-12,TRUE,FALSE
8870,New Members,2,4,87,1.1279945242984257,2,10,88.4,1,0,3,0,0,0.5,884,884,2,2024-09-14,2025-08-05,TRUE,FALSE
8873,Estate Regulars,1,2,63,1.1498973305954825,4,11,88.18181818181819,1,1,5,0,1,0,1011.96,1011.96,4,2024-09-06,2025-08-29,TRUE,FALSE
8874,Lapsing Members,4,1,80,1.1526351813826146,2,14,74.28571428571429,1,0,5,0.5,0,0,1040,1040,2,2024-09-05,2025-08-12,FALSE,FALSE
8875,New Members,2,1,80,1.1526351813826146,2,10,88,1,0,4,0.5,1,0,880,880,2,2024-09-05,2025-08-12,FALSE,FALSE
8876,New Members,2,1,78,1.1526351813826146,4,18,72.11111111111111,2,0,6,0.25,0.5,0,1298,1298,4,2024-09-05,2025-08-14,FALSE,FALSE
8877,New Members,2,4,84,1.1498973305954825,3,17,88.23529411764706,1,0,5,0,0.3333333333333333,0.3333333333333333,1500,1500,3,2024-09-06,2025-08-08,TRUE,FALSE
8878,New Members,2,2,79,1.1498973305954825,3,10,88,1,1,2,0.3333333333333333,1,0,880,880,3,2024-09-06,2025-08-13,TRUE,FALSE
8879,New Members,2,4,81,1.1498973305954825,4,30,83.4,1,0,7,0,0.5,0.5,2502,2502,4,2024-09-06,2025-08-11,TRUE,FALSE
8880,New Members,2,2,79,1.1498973305954825,5,20,89.65,1,0,6,0.2,0.2,0.2,1793,1793,5,2024-09-06,2025-08-13,FALSE,FALSE
8881,New Members,2,1,80,1.1471594798083504,2,11,88,1,0,4,0.5,1,0,968,968,2,2024-09-07,2025-08-12,TRUE,TRUE
8884,New Members,2,1,78,1.1416837782340863,2,4,88,1,0,2,0,0.5,0,435.92,435.92,2,2024-09-09,2025-08-14,FALSE,FALSE
8885,New Members,2,1,87,1.1389459274469542,3,22,88.36363636363636,1,0,7,0,0.3333333333333333,0,1944,1944,3,2024-09-10,2025-08-05,TRUE,FALSE
8887,New Members,2,4,86,1.1225188227241616,2,10,88.2,1,0,5,0,1,0.5,882,882,2,2024-09-16,2025-08-06,TRUE,FALSE
8888,New Members,2,1,84,1.1389459274469542,4,18,83.11111111111111,2,0,8,0,0.5,0.25,1496,1496,4,2024-09-10,2025-08-08,FALSE,FALSE
8889,New Members,2,3,84,3.668720054757016,1.7448248407643312,7.560907643312102,88.8076923076923,0.8724124203821656,0.29080414012738853,6,0,0.6666666666666666,0.3333333333333333,693.1607484076433,2383.6,6,2022-03-01,2025-08-08,TRUE,FALSE
8890,New Members,2,1,80,1.1307323750855578,3,33,94.21212121212122,1,0,10,0,0.6666666666666666,0,3109,3109,3,2024-09-13,2025-08-12,TRUE,FALSE
8892,New Members,2,4,87,1.0732375085557837,2,10,88.2,1,0,5,0,0.5,0.5,882,882,2,2024-10-04,2025-08-05,TRUE,FALSE
8893,New Members,2,4,87,0.9555099247091033,4,17,77.6470588235294,2,0,7,0,0.75,0.25,1361.96,1361.96,4,2024-11-16,2025-08-05,TRUE,FALSE
8894,Remote Collectors,3,4,86,1.0869267624914443,3,16,82.5,1,0,8,0,0.3333333333333333,0.6666666666666666,1320,1320,3,2024-09-29,2025-08-06,TRUE,FALSE
8895,Estate Regulars,1,2,84,0.9911019849418207,4,31,92.41935483870968,1,1,8,0,1,0.25,2865,2865,4,2024-11-03,2025-08-08,TRUE,FALSE
8897,New Members,2,4,5,0.971937029431896,3,12,88.16666666666667,1,0,4,0,0.3333333333333333,0.3333333333333333,1058,1058,3,2024-11-10,2025-10-26,FALSE,FALSE
8898,New Members,2,1,80,1.1307323750855578,2,12,84,1,0,5,0.5,0.5,0,1008,1008,2,2024-09-13,2025-08-12,TRUE,FALSE
8899,Remote Collectors,3,4,74,1.1307323750855578,3,23,90.6086956521739,1,0,8,0,0,0.3333333333333333,2084,2084,3,2024-09-13,2025-08-18,FALSE,FALSE
8900,New Members,2,1,82,1.106091718001369,2,14,74.28571428571429,2,0,5,0,1,0,1040,1040,2,2024-09-22,2025-08-10,FALSE,FALSE
8901,New Members,2,1,80,1.1307323750855578,3,13,80.61538461538461,1,0,5,0.3333333333333333,0.3333333333333333,0,1048,1048,3,2024-09-13,2025-08-12,FALSE,FALSE
8902,New Members,2,4,87,1.0924024640657084,3,12,80,1,0,4,0,0.3333333333333333,0.3333333333333333,960,960,3,2024-09-27,2025-08-05,FALSE,FALSE
8905,New Members,2,4,150,0.9856262833675564,3,16,82.25,2,0,6,0,0,0.3333333333333333,1316,1316,3,2024-11-05,2025-06-03,FALSE,FALSE
8908,New Members,2,4,84,1.1279945242984257,3,16,88.625,1,0,6,0,0,0.3333333333333333,1418,1418,3,2024-09-14,2025-08-08,FALSE,FALSE
8909,Estate Regulars,1,2,62,1.1279945242984257,5,33,91.45454545454545,2,1,7,0,0.6,0.4,3018,3018,5,2024-09-14,2025-08-30,TRUE,FALSE
8910,New Members,2,4,85,1.1252566735112937,2,22,83.81818181818181,1,0,6,0,0.5,0.5,1844,1844,2,2024-09-15,2025-08-07,TRUE,FALSE
8911,New Members,2,2,65,1.1252566735112937,3,10,88,1,1,4,0,1,0.3333333333333333,880,880,3,2024-09-15,2025-08-27,TRUE,TRUE
8912,New Members,2,1,80,1.1252566735112937,2,18,85.33333333333333,1,0,5,0.5,0.5,0,1536,1536,2,2024-09-15,2025-08-12,TRUE,FALSE
8913,New Members,2,1,80,1.1252566735112937,4,11,83.63636363636364,1,0,5,0.25,0.5,0,920,920,4,2024-09-15,2025-08-12,FALSE,FALSE
8915,New Members,2,1,293,1.1252566735112937,2,8,76.5,1,0,4,0,1,0,612,612,2,2024-09-15,2025-01-11,TRUE,TRUE
8916,New Members,2,4,80,1.1252566735112937,3,14,88.28571428571429,1,0,6,0.3333333333333333,0,0.3333333333333333,1236,1236,3,2024-09-15,2025-08-12,FALSE,FALSE
8917,New Members,2,4,87,1.1252566735112937,3,18,77.66666666666667,1,0,7,0,0.3333333333333333,0.6666666666666666,1398,1398,3,2024-09-15,2025-08-05,TRUE,FALSE
8918,New Members,2,4,87,1.1225188227241616,2,17,85.52941176470588,1,0,6,0,0.5,0.5,1454,1454,2,2024-09-16,2025-08-05,TRUE,FALSE
8919,New Members,2,1,80,1.0458590006844628,2,10,88,1,0,4,0.5,0.5,0,880,880,2,2024-10-14,2025-08-12,TRUE,FALSE
8920,New Members,2,1,80,1.106091718001369,3,18,76.26666666666667,2,0,4,0.3333333333333333,1,0,1372.8,1372.8,3,2024-09-22,2025-08-12,TRUE,FALSE
8921,New Members,2,4,87,1.0704996577686516,2,22,83.81818181818181,1,0,5,0,0.5,0.5,1844,1844,2,2024-10-05,2025-08-05,TRUE,FALSE
8923,New Members,2,1,80,1.108829568788501,3,8,88.25,1,0,6,0.3333333333333333,0.6666666666666666,0,706,706,3,2024-09-21,2025-08-12,TRUE,FALSE
8924,Remote Collectors,3,4,87,1.0349075975359343,3,18,83.11111111111111,1,0,7,0,0,0.6666666666666666,1496,1496,3,2024-10-18,2025-08-05,FALSE,FALSE
8925,New Members,2,1,68,1.0896646132785763,4,13,76.92307692307692,2,0,5,0.25,1,0,1120,1120,4,2024-09-28,2025-08-24,TRUE,FALSE
8927,New Members,2,4,269,1.08145106091718,4,14,97.78571428571429,1,0,8,0,0.5,0.25,3026.5,3026.5,4,2024-10-01,2025-02-04,FALSE,FALSE
8929,New Members,2,4,84,1.111567419575633,2,10,88.4,1,0,4,0,0.5,0.5,884,884,2,2024-09-20,2025-08-08,TRUE,FALSE
8930,New Members,2,1,80,1.1143052703627652,2,10,88,1,0,4,0.5,0.5,0,880,880,2,2024-09-19,2025-08-12,TRUE,FALSE
8932,New Members,2,2,80,1.111567419575633,3,27,95,2,0,7,0.3333333333333333,0.6666666666666666,0,2565,2565,3,2024-09-20,2025-08-12,TRUE,FALSE
